"","household_key","QUANTITY","BASE_SPEND_AMT","NET_SPEND_AMT","LOY_CARD_DISC","COUPON_DISC","GET_EGGS","WEEK","X","BASKET_ID","PRODUCT_ID","AGE_DESC","MARITAL_STATUS_CODE","INCOME_DESC","HOMEOWNER_DESC","HH_COMP_DESC","HOUSEHOLD_SIZE_DESC","KID_CATEGORY_DESC","DEPARTMENT","COMMODITY_DESC","SUB_COMMODITY_DESC"
"10439",392,0,0,0,0,0,0,25,15292,35000601511,821209,"35-44","A","250K+","Homeowner","2 Adults Kids","3","1","GROCERY","LAUNDRY DETERGENTS","LIQUID LAUNDRY DETERGENTS"
"10440",392,0,0,0,0,0,0,24,15292,35000601511,821209,"35-44","A","250K+","Homeowner","2 Adults Kids","3","1","GROCERY","LAUNDRY DETERGENTS","LIQUID LAUNDRY DETERGENTS"
"10441",392,0,0,0,0,0,0,23,15292,35000601511,821209,"35-44","A","250K+","Homeowner","2 Adults Kids","3","1","GROCERY","LAUNDRY DETERGENTS","LIQUID LAUNDRY DETERGENTS"
"10442",392,0,0,0,0,0,0,22,15292,35000601511,821209,"35-44","A","250K+","Homeowner","2 Adults Kids","3","1","GROCERY","LAUNDRY DETERGENTS","LIQUID LAUNDRY DETERGENTS"
"10443",392,0,0,0,0,0,0,21,15292,35000601511,821209,"35-44","A","250K+","Homeowner","2 Adults Kids","3","1","GROCERY","LAUNDRY DETERGENTS","LIQUID LAUNDRY DETERGENTS"
"10444",392,0,0,0,0,0,0,20,15292,35000601511,821209,"35-44","A","250K+","Homeowner","2 Adults Kids","3","1","GROCERY","LAUNDRY DETERGENTS","LIQUID LAUNDRY DETERGENTS"
"10445",392,0,0,0,0,0,0,19,15292,35000601511,821209,"35-44","A","250K+","Homeowner","2 Adults Kids","3","1","GROCERY","LAUNDRY DETERGENTS","LIQUID LAUNDRY DETERGENTS"
"10446",392,0,0,0,0,0,0,18,15292,35000601511,821209,"35-44","A","250K+","Homeowner","2 Adults Kids","3","1","GROCERY","LAUNDRY DETERGENTS","LIQUID LAUNDRY DETERGENTS"
"10447",392,0,0,0,0,0,0,17,15292,35000601511,821209,"35-44","A","250K+","Homeowner","2 Adults Kids","3","1","GROCERY","LAUNDRY DETERGENTS","LIQUID LAUNDRY DETERGENTS"
"10448",392,0,0,0,0,0,0,16,15292,35000601511,821209,"35-44","A","250K+","Homeowner","2 Adults Kids","3","1","GROCERY","LAUNDRY DETERGENTS","LIQUID LAUNDRY DETERGENTS"
"10449",392,0,0,0,0,0,0,15,15292,35000601511,821209,"35-44","A","250K+","Homeowner","2 Adults Kids","3","1","GROCERY","LAUNDRY DETERGENTS","LIQUID LAUNDRY DETERGENTS"
"10450",392,0,0,0,0,0,0,14,15292,35000601511,821209,"35-44","A","250K+","Homeowner","2 Adults Kids","3","1","GROCERY","LAUNDRY DETERGENTS","LIQUID LAUNDRY DETERGENTS"
"10451",392,0,0,0,0,0,0,13,15292,35000601511,821209,"35-44","A","250K+","Homeowner","2 Adults Kids","3","1","GROCERY","LAUNDRY DETERGENTS","LIQUID LAUNDRY DETERGENTS"
"10452",392,0,0,0,0,0,0,12,15292,35000601511,821209,"35-44","A","250K+","Homeowner","2 Adults Kids","3","1","GROCERY","LAUNDRY DETERGENTS","LIQUID LAUNDRY DETERGENTS"
"10453",392,0,0,0,0,0,0,11,15292,35000601511,821209,"35-44","A","250K+","Homeowner","2 Adults Kids","3","1","GROCERY","LAUNDRY DETERGENTS","LIQUID LAUNDRY DETERGENTS"
"10454",392,0,0,0,0,0,0,10,15292,35000601511,821209,"35-44","A","250K+","Homeowner","2 Adults Kids","3","1","GROCERY","LAUNDRY DETERGENTS","LIQUID LAUNDRY DETERGENTS"
"10455",392,0,0,0,0,0,0,9,15292,35000601511,821209,"35-44","A","250K+","Homeowner","2 Adults Kids","3","1","GROCERY","LAUNDRY DETERGENTS","LIQUID LAUNDRY DETERGENTS"
"10456",392,0,0,0,0,0,0,8,15292,35000601511,821209,"35-44","A","250K+","Homeowner","2 Adults Kids","3","1","GROCERY","LAUNDRY DETERGENTS","LIQUID LAUNDRY DETERGENTS"
"10457",392,0,0,0,0,0,0,7,15292,35000601511,821209,"35-44","A","250K+","Homeowner","2 Adults Kids","3","1","GROCERY","LAUNDRY DETERGENTS","LIQUID LAUNDRY DETERGENTS"
"10458",392,0,0,0,0,0,0,6,15292,35000601511,821209,"35-44","A","250K+","Homeowner","2 Adults Kids","3","1","GROCERY","LAUNDRY DETERGENTS","LIQUID LAUNDRY DETERGENTS"
"10459",392,1082,4087.19,3778.86,-308.33,0,1,5,15292,35000601511,821209,"35-44","A","250K+","Homeowner","2 Adults Kids","3","1","GROCERY","LAUNDRY DETERGENTS","LIQUID LAUNDRY DETERGENTS"
"10460",392,0,0,0,0,0,0,4,15292,35000601511,821209,"35-44","A","250K+","Homeowner","2 Adults Kids","3","1","GROCERY","LAUNDRY DETERGENTS","LIQUID LAUNDRY DETERGENTS"
"10461",392,0,0,0,0,0,0,3,15292,35000601511,821209,"35-44","A","250K+","Homeowner","2 Adults Kids","3","1","GROCERY","LAUNDRY DETERGENTS","LIQUID LAUNDRY DETERGENTS"
"10462",392,0,0,0,0,0,0,2,15292,35000601511,821209,"35-44","A","250K+","Homeowner","2 Adults Kids","3","1","GROCERY","LAUNDRY DETERGENTS","LIQUID LAUNDRY DETERGENTS"
"10463",392,0,0,0,0,0,0,1,15292,35000601511,821209,"35-44","A","250K+","Homeowner","2 Adults Kids","3","1","GROCERY","LAUNDRY DETERGENTS","LIQUID LAUNDRY DETERGENTS"
"10464",393,0,0,0,0,0,0,28,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10465",393,0,0,0,0,0,0,27,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10466",393,0,0,0,0,0,0,26,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10467",393,0,0,0,0,0,0,25,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10468",393,0,0,0,0,0,0,24,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10469",393,0,0,0,0,0,0,23,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10470",393,0,0,0,0,0,0,22,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10471",393,0,0,0,0,0,0,21,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10472",393,0,0,0,0,0,0,20,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10473",393,0,0,0,0,0,0,19,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10474",393,0,0,0,0,0,0,18,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10475",393,0,0,0,0,0,0,17,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10476",393,0,0,0,0,0,0,16,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10477",393,0,0,0,0,0,0,15,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10478",393,0,0,0,0,0,0,14,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10479",393,0,0,0,0,0,0,13,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10480",393,0,0,0,0,0,0,12,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10481",393,0,0,0,0,0,0,11,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10482",393,0,0,0,0,0,0,10,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10483",393,0,0,0,0,0,0,9,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10484",393,575,1528.34,1270.59,-257.75,0,1,8,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10485",393,0,0,0,0,0,0,7,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10486",393,0,0,0,0,0,0,6,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10487",393,0,0,0,0,0,0,5,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10488",393,0,0,0,0,0,0,4,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10489",393,0,0,0,0,0,0,3,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10490",393,0,0,0,0,0,0,2,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10491",393,0,0,0,0,0,0,1,153,34641718864,838733,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WAREHOUSE SNACKS","CANISTER POTATO/TORT CHIPS"
"10492",394,0,0,0,0,0,0,28,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10493",394,0,0,0,0,0,0,27,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10494",394,0,0,0,0,0,0,26,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10495",394,0,0,0,0,0,0,25,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10496",394,0,0,0,0,0,0,24,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10497",394,0,0,0,0,0,0,23,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10498",394,0,0,0,0,0,0,22,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10499",394,0,0,0,0,0,0,21,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10500",394,0,0,0,0,0,0,20,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10501",394,0,0,0,0,0,0,19,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10502",394,0,0,0,0,0,0,18,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10503",394,126,356.41,330.57,-25.84,0,1,17,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10504",394,0,0,0,0,0,0,16,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10505",394,0,0,0,0,0,0,15,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10506",394,0,0,0,0,0,0,14,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10507",394,0,0,0,0,0,0,13,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10508",394,0,0,0,0,0,0,12,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10509",394,0,0,0,0,0,0,11,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10510",394,0,0,0,0,0,0,10,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10511",394,0,0,0,0,0,0,9,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10512",394,0,0,0,0,0,0,8,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10513",394,0,0,0,0,0,0,7,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10514",394,0,0,0,0,0,0,6,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10515",394,0,0,0,0,0,0,5,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10516",394,0,0,0,0,0,0,4,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10517",394,0,0,0,0,0,0,3,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10518",394,0,0,0,0,0,0,2,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10519",394,0,0,0,0,0,0,1,12303,34850800338,943076,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BROWNIE MIX"
"10520",395,0,0,0,0,0,0,28,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10521",395,0,0,0,0,0,0,27,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10522",395,0,0,0,0,0,0,26,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10523",395,0,0,0,0,0,0,25,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10524",395,0,0,0,0,0,0,24,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10525",395,163,440.47,350.59,-89.88,0,1,23,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10526",395,0,0,0,0,0,0,22,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10527",395,0,0,0,0,0,0,21,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10528",395,0,0,0,0,0,0,20,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10529",395,0,0,0,0,0,0,19,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10530",395,0,0,0,0,0,0,18,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10531",395,0,0,0,0,0,0,17,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10532",395,0,0,0,0,0,0,16,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10533",395,0,0,0,0,0,0,15,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10534",395,0,0,0,0,0,0,14,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10535",395,0,0,0,0,0,0,13,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10536",395,0,0,0,0,0,0,12,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10537",395,0,0,0,0,0,0,11,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10538",395,0,0,0,0,0,0,10,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10539",395,0,0,0,0,0,0,9,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10540",395,0,0,0,0,0,0,8,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10541",395,0,0,0,0,0,0,7,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10542",395,0,0,0,0,0,0,6,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10543",395,0,0,0,0,0,0,5,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10544",395,0,0,0,0,0,0,4,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10545",395,0,0,0,0,0,0,3,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10546",395,0,0,0,0,0,0,2,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10547",395,0,0,0,0,0,0,1,5847,34749216941,833723,"35-44","U","25-34K","Unknown","Single Male","1","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"10548",396,0,0,0,0,0,0,28,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10549",396,0,0,0,0,0,0,27,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10550",396,0,0,0,0,0,0,26,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10551",396,0,0,0,0,0,0,25,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10552",396,0,0,0,0,0,0,24,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10553",396,0,0,0,0,0,0,23,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10554",396,0,0,0,0,0,0,22,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10555",396,0,0,0,0,0,0,21,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10556",396,0,0,0,0,0,0,20,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10557",396,0,0,0,0,0,0,19,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10558",396,0,0,0,0,0,0,18,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10559",396,0,0,0,0,0,0,17,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10560",396,0,0,0,0,0,0,16,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10561",396,284,851.3,731.15,-118.35,-1.8,1,15,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10562",396,0,0,0,0,0,0,14,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10563",396,0,0,0,0,0,0,13,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10564",396,0,0,0,0,0,0,12,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10565",396,0,0,0,0,0,0,11,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10566",396,0,0,0,0,0,0,10,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10567",396,0,0,0,0,0,0,9,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10568",396,0,0,0,0,0,0,8,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10569",396,0,0,0,0,0,0,7,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10570",396,0,0,0,0,0,0,6,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10571",396,0,0,0,0,0,0,5,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10572",396,0,0,0,0,0,0,4,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10573",396,0,0,0,0,0,0,3,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10574",396,0,0,0,0,0,0,2,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10575",396,0,0,0,0,0,0,1,640,34641926356,856788,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N"
"10576",397,0,0,0,0,0,0,28,83,34641708160,839075,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BEERS/ALES","BEERALEMALT LIQUORS"
"10577",397,0,0,0,0,0,0,27,83,34641708160,839075,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BEERS/ALES","BEERALEMALT LIQUORS"
"10578",397,0,0,0,0,0,0,26,83,34641708160,839075,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BEERS/ALES","BEERALEMALT LIQUORS"
"10579",397,444,1440.46,1231.75,-194.56,-14.15,1,25,83,34641708160,839075,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BEERS/ALES","BEERALEMALT LIQUORS"
"10580",397,0,0,0,0,0,0,24,83,34641708160,839075,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BEERS/ALES","BEERALEMALT LIQUORS"
"10581",397,0,0,0,0,0,0,23,83,34641708160,839075,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BEERS/ALES","BEERALEMALT LIQUORS"
"10582",397,0,0,0,0,0,0,22,83,34641708160,839075,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BEERS/ALES","BEERALEMALT LIQUORS"
